16,-0.282919796029895,-0.149417570288612,-0.242056148639910,-0.583535316832159,0.767225534616721,-0.717696861457551,0.242022942076144,0.140213819144572,-0.767222600168495,0.520030013780498,0.149403322151195,0.282948267592372,-0.140196656463232,0.717710053159188,-0.520016711519844,0.583515398928661,0.140225222055771,-0.767219195335991,0.717711385131650,0.520019425240211,-0.149426369924578,-0.242056960425445,-0.717699178871129,0.282919513396642,0.149395251986421,0.583529061225549,0.767219062400687,-0.140197612743036,-0.282886784993660,0.242041576725821,-0.583524706038236,-0.520051573062643,-0.167881396595757,0.486943600000000
23,0.198939661795605,-0.514086736447273,-0.200713052810678,0.506077708200977,-0.810485030263881,-0.136797941637586,-0.747375613370059,0.734085878651569,0.721043018517468,-0.413593943021621,0.522058916885414,-0.487642759663615,-0.109135008639702,0.156686174142084,0.834898778281766,-0.087021280026682,0.273557209083595,0.146442881196817,-0.163215753692658,0.486504535015693,-0.442224115358404,-0.749988783222728,0.284771967623954,0.783841911867597,-0.624243964799129,-0.795042183503123,-0.664231958356912,0.009767427000796,0.069638423339423,0.378369085386136,0.344637718153290,-0.365086477738191,-0.195550690432732,0.632326084670146,0.647448486202583,-0.419357477259293,-0.795710819443953,-0.014743056474261,0.449438399039730,0.335978908788590,-0.074411089725601,0.810755318208589,0.003883416810947,0.223962285420015,-0.348287601628560,-0.394621494942019,-0.182985864844062,30.518097699999998
37,0.408263850689897,0.000071022204377,0.832910790210819,0.258030260480255,-0.136932749237162,0.856010929039063,0.634402795640083,-0.630429497937051,-0.780531131362122,-0.466368400807976,0.396575378234867,0.127684974972225,0.526660202587976,0.563447550496386,0.539501920875766,-0.403546588452956,-0.197262383656663,-0.517220300108693,-0.277126651963803,0.031495687456407,0.325287494233143,-0.852393841605594,-0.274021980901195,-0.250514314410276,0.033534340077578,-0.277511675792325,-0.826527080483949,0.707251789941630,0.141276531486147,-0.013976533851241,-0.552783151935744,-0.525144480153332,-0.005915635739112,0.279867663112423,-0.722299591390584,0.776776353355518,0.275943262645509,-0.746668885306832,0.000000016566406,0.212005106089018,0.170076679574456,-0.836815775978093,-0.067559406718784,-0.578272507488063,-0.588833079610989,-0.340504536328989,-0.354485417328633,-0.402981695715451,-0.568969797266497,0.677576165228373,-0.109722532825607,0.200778744454090,-0.750938626345068,-0.519519779636963,0.275285982825095,0.480746887350369,-0.305945668746760,0.460674155907264,-0.073197718516157,0.135485990484824,-0.175511156643335,0.582829608649805,0.801785968295836,0.202636202129054,0.469284731031283,-0.852557071655693,0.306866081803828,-0.044254454488565,0.670637420773847,0.864047632292109,-0.131220894210009,0.472955753024975,-0.342395026910234,0.805078201065628,-0.202280322935079,3.535924500000000
47,0.874957770641717,0.870270029812614,0.877715288154642,0.878251896301086,-0.198602847283565,0.626349846484806,0.605540925600684,-0.591484857805676,0.393704502943611,0.148882979058774,0.544368397011824,0.152236852110084,0.607712776617661,0.877846817310997,-0.517401779415014,-0.013980278768959,0.390770157349378,0.072501624811401,0.237538184109193,-0.057461806216757,-0.641045781668241,0.546780823089371,0.649056754447103,0.830013179838796,0.874779007133006,0.321590771576845,-0.289788882781486,-0.861278771501795,0.639973945831321,0.595415285175427,0.641458719674564,0.870368014979308,0.602516154019223,-0.790776098664306,0.886021024442067,0.195654956437080,0.869987792249558,0.871378112647024,-0.436341393755286,0.423556884202771,0.869098174308412,-0.340845396795888,0.379992858194862,0.352280998959452,-0.292639742248361,-0.069233344617599,0.719874921850681,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.855043507545658,0.000000000000000,0.000000000000000,0.130064500426128,0.000000000000000,0.000000000000000,0.241357444583869,0.000000000000000,0.000000000000000,0.000000000000000,0.378895036127652,0.379804818159396,0.000000000000000,0.871978630086045,0.260214935895823,0.637353267341443,0.600301219951682,0.686556618936424,0.000000000000000,0.257691781454752,0.000000000000000,0.808713414177888,0.262176309180519,0.125548541814841,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.373966328412624,0.000262832820875,0.569972426864455,0.000000000000000,0.000000000000000,0.754327340369768,0.461434043172173,0.000000000000000,0.000206803748623,0.000000000000000,0.000000000000000,0.532848370526382,0.131802314664520,0.488584291404396,1000.000000000000000,0.118942800000000
48,-0.582622283899389,0.872203320391083,-0.124200658544409,0.638943411430364,0.642085259942701,0.872455976487410,0.870143056947565,0.871185566326425,-0.112642495340421,0.344346688416697,0.606287418278571,0.616705322134277,0.728771001517469,0.606676392255510,0.132395100730098,0.609564258423308,0.868260622025612,0.606858641946070,0.883514310154592,0.150305336760439,0.636697353436136,-0.360277184081229,0.396982651178346,-0.736526906509779,-0.136302870647990,0.562347024666955,0.868561114833577,0.868431383762731,0.064292055694680,0.399775329799988,0.142165505735163,0.119846952935727,-0.406878378925302,0.303609479807803,0.866524860000172,-0.574666420914465,0.357445550974209,0.878290135093880,0.573018106831530,0.873086245929747,0.836277420072388,-0.841602493587006,-0.371028711205361,0.397147567918010,0.345136445674445,-0.191265951804802,0.881253666085687,0.381538129582800,0.266042342599141,0.000000000000000,0.866096452894958,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.100348515513886,0.000000000000000,0.000000000000000,0.000000000000000,0.475794871852104,0.000000000000000,0.597208719535171,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.787173789228947,0.000000000000000,0.474615129215767,0.605126567553988,0.266406122694808,0.000000000000000,0.000000000000000,0.343685169037683,0.000000000000000,0.049761555927640,0.863297094364274,0.478949796589014,0.256915322720016,0.000000000000000,0.664889725998537,0.792704751651637,0.000000000000000,0.663902880526087,0.000000000000000,0.247549969492710,0.237196839089983,0.148608422496245,0.000000000000000,0.000000000000000,0.351818766622481,0.000000000000000,0.497275548301272,1000.000000000000000,0.139321300000000
49,0.657726196785810,0.261619499345624,0.879297526222409,0.875845712104461,0.876164547042191,0.875198245456976,0.880780643674969,0.878125564569059,-0.395250431700761,0.878796943587877,0.591272162530908,-0.464947277215516,0.730580307277082,-0.870476269154864,0.413965218984614,0.637488519119311,-0.005041538266585,0.654276947968893,0.838733702107708,0.882101445057403,0.397174155592690,-0.787194940010946,0.549961362996171,0.878712076357461,0.289611965642758,0.623591319084676,-0.207083788240212,-0.634360173893140,0.623403628191791,0.171640782632404,-0.190126911369001,0.475874572247381,0.019390550725290,0.392534049247732,-0.250733208734161,-0.433839372125351,0.053492067835845,0.325827805230360,0.418312038576020,0.625685536060205,-0.626720119858343,0.625468623846983,0.876771868459096,0.641899962154658,0.176290318135798,0.079194645000187,-0.170586855873531,0.880552862888374,0.381229337082421,0.000000000000000,0.568640342333903,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.129514038542593,0.000000000000000,0.198267242407948,0.416841323030661,0.487069232595339,0.132393543543969,0.000000000000000,0.000000000000000,0.650991207142060,0.000000000000000,0.253557562971907,0.001850256408251,0.000000000000000,0.396159216156797,0.684082402374465,0.000000000000000,0.254462480647566,0.000000000000000,0.320154708525085,0.605079016906455,0.000000000000000,0.000000000000000,0.857429664505314,0.428333271157217,0.176502770969711,0.000000000000000,0.575386487458036,0.760314936683782,0.415278330040121,0.813668840976223,0.000000000000000,0.000000000000000,0.204192126124717,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.878518411542172,0.018349769983542,0.000000000000000,0.000000000000000,1000.000000000000000,0.132240500000000
50,-0.338666863340752,0.665744905849920,0.194977595233372,-0.180550172369869,0.631804513180672,0.632475214685456,0.557207816073057,0.878013409274743,0.884513649695286,0.635742068043207,-0.867260124715971,0.419565809899647,0.878322177770690,0.338215367548843,0.878010087450648,0.178763353593609,0.883730606015579,0.881242249528409,-0.528332437992373,0.031436496066260,0.416476158872839,0.427979284342176,0.428983161444182,0.667547311685890,0.381792481868657,-0.208758320611534,0.882730193828876,0.881876649676801,0.171028733797482,0.246604439030974,0.731886228057063,-0.782603246315516,0.880045232665058,0.587117259022885,-0.629881607150045,0.630596502514165,0.388735897596818,-0.091256502325243,-0.002064786324136,0.081329173309493,0.640638169525103,0.843048354901151,-0.377307320146584,0.408428958249769,-0.421589053314475,-0.628653024001255,0.177672973670811,0.657372633737814,0.883249354449330,0.878723558239364,0.546530937867576,0.000000000000000,0.613328070396590,0.864085954636398,0.000000000000000,0.000000000000000,0.681332889278875,0.000000000000000,0.000000000000000,0.000000000000000,0.155929274721872,0.477334711122317,0.000000000000000,0.814001048094744,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.364591642467421,0.425310984142298,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.336698930832667,0.000000000000000,0.000000000000000,0.000000000000000,0.295132317552646,0.489377292166958,0.397199333864059,0.000000000000000,0.277600629530964,0.106342061137214,0.000000000000000,0.000000000000000,0.638666493366555,0.169585206536201,0.870882114401719,0.000000000000000,0.244373039391659,0.159825186475524,0.108888822637742,0.774827518832248,0.613567167503519,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1000.000000000000000,0.143130300000000
