35,0.279449849341396,-0.039990647573186,-0.638850346791787,0.169973801521021,-0.864789989381631,0.807014897038517,-0.153622616708085,0.317992598204986,0.522294110526426,0.751240383775776,-0.823131324808627,-0.638994999772576,0.390529858407204,0.706065889818410,0.287910384327059,-0.461657816023912,0.619141141853610,0.044728795528344,0.123632561229531,-0.643850905968421,-0.081766327749555,-0.281892332224047,-0.074506562409867,0.346923251245915,-0.457964551761258,-0.646256063415381,-0.144076420462202,-0.454584418097837,0.020764424532325,-0.209995179149889,-0.310524355192366,-0.876546732265291,-0.214623108366343,-0.466669184457676,-0.392367441233083,0.155611267237538,0.003135383177887,0.256972752624178,0.874460617577845,-0.247239897076029,0.288235947963329,-0.270376160647337,-0.406624920675019,-0.648782770087759,-0.194572563770796,-0.012723905615114,0.627086519141969,0.486061317614380,0.585197231808319,-0.069257707670183,0.206061805507770,0.396171017220678,-0.712436466981922,0.630828578961086,-0.497552882627887,-0.913719787965361,0.862186101829052,-0.627618956069411,-0.858254690132204,-0.089621148205769,0.095544684481616,0.664077415952402,0.394167539311339,-0.987193367992517,-0.772660162748610,0.152816632733917,0.293239590599679,0.403759023099595,-0.769653567622742,-0.383438139202013,-0.171553837713084,0.625296700000000
37,0.602694464675552,0.701272998988998,0.720034095506751,0.190034108238041,-0.448600937119448,-0.362107207666996,0.465034570567219,0.843233736758095,0.560677161291688,-0.041520092308227,0.376999388703670,0.533293895674914,-0.038836188456876,0.181951247573674,0.718526492219860,0.659301160130700,0.920713013993028,0.331181162863755,0.834659181243037,0.916309012394766,0.168073379675027,-0.536714184768639,0.819327115354799,0.362208856003401,0.916804157492720,0.625652891235500,0.147704364860000,0.307740852994239,0.859467968422921,0.827890625494966,0.349519814829644,0.843298501138621,-0.132358173394027,-0.767994121238353,0.344254805488498,-0.251293694462929,-0.676088380224649,0.000000000000000,0.000000000000000,0.374000344139015,0.000000000000000,0.217583286664902,0.706673730635228,0.712190678796819,0.000000000000000,0.000000000000000,0.035708516617227,0.414926821827657,0.000000000000000,0.802373964023016,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.691353819657274,0.590775981937517,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.073263531397084,0.000000000000000,0.032963430641243,0.410402462220579,0.000000000000000,0.452443529004097,0.136746443622684,1000.000000000000000,0.123405200000000
39,0.305935870471452,0.962373478558560,-0.397125279929913,0.400301930864630,0.398279444958636,-0.636045309704359,-0.550424332529610,0.223229805160361,-0.273165603543583,0.822654367611296,-0.820322001827378,0.142100228091275,-0.189099153523622,0.445329543515551,0.511738447628401,-0.137174351814885,0.760839602448059,-0.415626860120699,-0.239444965415877,0.380839725519088,0.351388524969401,0.536691783080013,-0.741061450884942,-0.400028428068484,0.228225358518097,-0.441220029700462,0.113917598318670,0.324821627681532,0.197752510642470,0.007782373728183,-0.211553183513680,-0.086832677136880,-0.253895071841428,0.232494723529159,0.582913014631755,0.236517003810043,-0.693392400845083,0.698226306318816,-0.454848932140935,0.535028056656360,0.000000590396727,0.461490511913075,0.840179561351690,0.738234929797209,0.211618336221273,0.316992552832363,0.940714184805654,0.462097833197480,0.307221624007134,0.166036801992218,0.165656928669259,0.573317856253050,0.000001871712689,0.000000000000000,0.380048445934780,0.000000000000000,0.268439791787023,0.599219990521779,0.432074989561768,0.278756328661337,0.459752765606126,0.318079256111099,0.553060515293886,0.847525492924696,0.174158837465611,0.955702188681293,0.325092171107856,0.000000064237392,0.334135698292202,0.898373020075079,0.119138712651120,0.198624769875850,0.780520136291669,0.310043007964250,0.384106008923867,0.484872844688959,0.639653023727653,0.799224770105008,-0.238392755994079,0.639625600000000
41,-0.159490071853199,0.692564159973642,-0.880934870555753,-0.658377971639575,0.711775052302472,0.580909819708414,-0.606917615899951,0.035820667602671,-0.149741335296491,-0.769711507714770,-0.164670515221446,0.434884055636959,0.112574788250066,0.681770286998862,0.871520209726596,0.756116213848253,-0.495279246600524,0.974210142464702,0.226871407231021,-0.399713128600052,0.828328502518966,0.308829655051089,0.238447688032143,-0.929635885578038,-0.458181976885793,-0.360990120254772,-0.379857510881832,-0.220796971713227,0.063062954033779,0.380060924789731,-0.216369686442062,0.098337573699691,0.415570627767491,-0.393016118344898,-0.092878130322042,0.037571053096937,-0.040451764514885,-0.166795995870035,-0.128992455748668,-0.476142231072719,0.217341729348956,0.889036299072825,0.058842584041903,0.364347397595978,0.454814486441926,0.000000000000000,0.499355118276801,0.215633777182663,0.255122155291628,0.301381309538321,0.104191422526131,0.224641342893010,0.479835058612646,0.306534828653273,0.388800045547834,0.000000000000000,0.000000000000000,0.055537768672504,0.000000000000000,0.032485064809155,0.553954552703975,0.009534931368087,0.378203828890878,0.000000000000000,0.010877163669281,0.176042173249688,0.355785670941345,0.149835110379538,0.586078457123847,0.529461953588319,0.166100643228616,0.091549376340119,0.015934706214941,0.000000000000000,0.269608373848392,0.508333352799311,0.375892676142307,0.060519089619039,0.738955788612077,0.404412187617624,0.791402992047565,0.782877333164408,1000.000000000000000,0.159189600000000
42,0.999000000000000,0.375004128040227,0.838836818363457,0.918730309337160,0.096016412630411,0.598164965269882,0.871475191075006,0.546081110272809,0.749333307810540,0.907183395472597,0.720242034378839,-0.491676092081246,0.923717488468431,0.601105861337810,0.770754475820495,0.434410785646878,-0.724550458676959,0.590107667374174,0.164183052518628,0.267426584127751,0.379342434617168,0.824814869551541,0.788755362952599,-0.594600178191850,0.364911881720867,-0.834214873207388,0.010468573507109,0.619449310929242,0.564014722404177,0.592229861613781,0.822461233059757,0.156197284699851,0.691223207628601,-0.144025593237971,-0.026543954871178,0.175014051635132,0.319873387234836,-0.770651803824939,-0.007568463242364,0.047698471776786,0.956532987869734,-0.215764414335814,0.000000000000000,0.478519622772077,0.000000000000000,0.000000000000000,0.874834462879585,0.000000000000000,0.000000000000000,0.749240369483777,0.000000000000000,0.000000000000000,0.000000000000000,0.355880590355729,0.000000000000000,0.335759378233226,0.000000000000000,0.001900589289796,0.687770043569075,0.000000000000000,0.000000000000000,0.000000000000000,0.289041052827726,0.000000000000000,0.000000000000000,0.102348873104323,0.000000000000000,0.455649361858274,0.490962819509516,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.029979263099838,0.237329860827764,0.000000000000000,0.000000000000000,0.027063627225102,0.043252420841957,0.000000000000000,0.000000000000000,0.650693360497722,1000.000000000000000,0.154861000000000
44,-0.008764680814883,-0.798884987450248,0.543931401421471,0.223167000559816,0.852057393648924,0.346680942465693,-0.625375944487653,0.932218389304715,-0.532364337790071,-0.675689453156540,-0.033579288165472,-0.025647590100801,-0.023304326065121,-0.060173252575499,-0.011608075642844,0.616757191975238,-0.139460182251333,-0.673677289060226,0.275369304018637,-0.187344718882785,0.405927349695237,0.456790843474288,0.008333650236844,-0.613719277216518,-0.279661189352103,-0.227772732313551,0.103632163915218,-0.280776396042658,-0.236997032197837,0.039155620087537,0.321378190531323,-0.697553840438392,-0.280950743425672,-0.261011818538106,-0.330149880905105,-0.632245089305714,-0.106231270049552,0.245536452786453,0.093154833139172,0.055973916942821,-0.067733855262858,-0.578679328365653,-0.927174578306041,-0.487912948160858,-0.151335709390740,-0.293304400486447,-0.315849010175575,-0.730238194205621,0.418096960226651,0.712450334291933,0.572173541733551,0.335534979341728,0.639685492183013,0.538349160970876,0.050517787667662,0.829852150632119,0.218214074169777,0.529010884072140,-0.233215835977606,0.201149063576856,-0.015388218791957,-0.179005022121118,0.341312930473655,0.603963019545594,0.310167361938816,0.297304436328663,-0.608178748448333,0.077282072702955,-0.248812397410664,0.423184823251041,0.076342675283764,-0.127109309413418,0.108774716568533,0.307573455640390,0.217163098138155,-0.402380652976396,0.187679393166425,0.260338762486354,-0.210790236652193,-0.548490858929892,-0.258929540586835,0.048863313137588,-0.191436422339593,-0.503245932208573,-0.514184420069722,-0.163256006014644,-0.028331354811605,-0.739122164660342,-0.238392730205602,0.911562100000000
45,-0.295803291983353,0.517556704383510,0.384723750852019,-0.335797235080648,0.311640685977599,-0.395481683948344,0.656231983067979,-0.683527508774675,0.966058515921156,0.729803415438174,0.859197482591445,0.167013523688905,0.733030430488731,0.048415691761307,0.679516833264335,0.207800444565499,-0.185510742872002,-0.490191006236137,0.210864751803804,0.115878184514792,0.661175640600541,0.469506904389671,-0.585901188118306,0.021344913075374,0.196379748075847,0.553883453801221,0.641149307473301,-0.130831709373133,-0.258716657954080,0.541876540052151,-0.003199170420392,-0.073696055508491,0.590930226894196,-0.600847667947392,0.264412665322046,-0.397271354562699,0.444912690589819,-0.342883421464175,0.501129477633090,-0.017237893715638,-0.649911329224166,0.268581511675781,-0.302329703515492,-0.724475435297811,0.827550539595481,0.163030335493753,0.377044966734603,0.000000000000000,0.785874352254804,0.820457646463012,0.025328720384002,0.434049970107317,0.249457589719716,0.254424731141085,0.000000000000000,0.000000000000000,0.924702942291397,0.000000000000000,0.561606836399453,0.000000000000000,0.350600984746259,0.404007681013712,0.460086557828783,0.571362639512636,0.041873919700102,0.124567723140097,0.571686152102684,0.258927339972921,0.482102841199525,0.043740987259345,0.202533946746610,0.640707618685704,0.207443379037281,0.403013356569253,0.740348912307739,0.845433741256623,0.135491058076221,0.424361857486071,0.042244950679888,0.495135087740784,0.576143626601743,0.226925373491371,0.280981104328106,0.245522098989318,0.252931187103961,0.135327142925912,0.163638009807232,0.739817114674228,0.479952523279242,0.000000000000000,1000.000000000000000,0.209026600000000
46,0.058834797180628,0.924958626827408,0.315761495984418,-0.164434225732689,0.587841722484194,0.719411457010475,0.403337888995611,0.508102982279020,0.904345379720371,0.675281944103568,-0.551979385556475,0.526270483455632,0.344685695373482,0.157823899823449,0.889725661233204,-0.132182079479933,-0.568729821608339,0.765398439619081,0.474124351919722,0.403583113510893,0.625519947406651,-0.698422742036460,0.213322114239602,0.773510562415673,-0.265918586339058,-0.075246931818049,0.127596212575302,-0.416405138432251,0.825063573272480,-0.646786258187770,0.568527184296704,0.068721890294832,-0.211800318886246,0.822832410488247,0.461924816405254,-0.277054740014072,0.543360826120853,-0.849895776248732,0.225974832471646,0.967888505533168,0.166268303166178,0.584617931175521,-0.102370114992884,0.903449322734297,0.521522911332579,0.918262729442265,0.809095620487360,0.000000000000000,0.000000000000000,0.162100410874116,0.492993496749673,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000797453823621,0.270996935824582,0.008340418018327,0.000000000000000,0.000000000000000,0.599607925877523,0.459994124310064,0.000000000000000,0.167659763076202,0.000000000000000,0.778926052585469,0.455474591633577,0.423353147529582,0.000000000000000,0.740741628096947,0.752262243760722,0.000000000000000,0.507503127659564,0.000000000000000,0.600182530408255,0.000000000000000,0.000000000000000,0.305382234387863,0.000000000000000,0.317246050500745,0.917686449955642,0.000000000000000,0.266985415966206,0.000000000000000,0.000000000000000,0.325131308464730,0.104428169126996,0.222523767891636,0.000000000000000,0.000000000000000,0.000000000000000,1000.000000000000000,0.145726100000000
47,-0.524325815854345,0.891036786742027,0.809613283639836,-0.054507994270685,0.972087358898955,0.701848110436500,-0.858878379859336,-0.380469499003391,0.958188802792346,-0.157334465943770,0.548017665887012,0.642959106706472,0.747683736696169,-0.222290335284282,0.356086605227651,0.494507662686006,0.725473693053514,0.894257571026124,0.829498811753866,-0.090830358102824,0.717252096316917,0.341212806991034,0.819875035214083,-0.144805690207404,0.213873229158621,0.435087659348456,0.046372100902878,0.934151920251046,0.299782495150389,0.522608673395230,-0.357515444280667,0.968463351172380,0.539964501340388,0.013146577696720,-0.688522656713530,0.227942910785122,-0.156026144071189,-0.383738543178905,0.476756797208941,0.655612126914980,-0.382342056994851,0.062594839791411,0.661478144339723,-0.354102661635725,0.495755427867761,-0.647222140082234,0.547032809540206,0.385439093078452,0.000000000000000,0.000000000000000,0.904545293441116,0.000000000000000,0.085878636203648,0.171149407443592,0.553528532008526,0.000000000000000,0.632237000885298,0.000000000000000,0.000000000000000,0.000000000000000,0.521836280724481,0.127291529277217,0.000000000000000,0.000000000000000,0.170740568190366,0.000000000000000,0.157512029157346,0.000000000000000,0.390533006452565,0.000000000000000,0.513769792909900,0.861531028061279,0.656392248911296,0.334541167760928,0.000000000000000,0.000000000000000,0.539681183507512,0.119439324935882,0.000000000000000,0.000000000000000,0.740248983212863,0.466120885195924,0.000000000000000,0.338174991928691,0.213572930858004,0.427301782333591,0.000000000000000,0.692635142538411,0.046731339077314,0.000000000000000,0.324909030174169,0.025693911358770,0.731828262756083,0.000000000000000,1000.000000000000000,0.152779300000000
48,0.614019243625220,0.932113484349429,-0.380696279600171,0.304831346072208,0.158987293379810,-0.183215343229008,-0.055104471258151,-0.858241623245822,0.709850358778701,0.446669760683425,0.709657132468927,0.787668985414255,-0.044236718350916,-0.340846969143181,0.248064297046917,0.156554873190548,0.851331191941715,-0.475551371440169,0.077252742891209,0.584423364351682,-0.001195419113375,-0.319328893403044,-0.730520776079065,0.150402279393687,-0.009387155487761,0.614240528797199,0.100226633518559,0.296348543750633,-0.017577647096175,0.639995807800704,-0.780047243547902,0.228859173148637,0.880069908825371,0.583509866991974,0.509449688681642,0.275875359044528,-0.137903874128481,0.040471783534801,0.821368451939628,0.038607385355988,0.124064267671782,0.631364315155584,0.149897311928902,-0.266277588649359,0.720637601013051,0.091930998460989,0.411938673418271,0.603863573105700,0.397029326238237,0.000000000000000,0.595629204513304,0.089434147474410,0.000000000000000,0.638712799731417,0.235541552288955,0.179621730923271,0.415301278756473,0.000000000000000,0.000000000000000,0.000000000000000,0.074187055258993,0.911193352335942,0.659553137767970,0.000000000000000,0.000000000000000,0.827376193869261,0.705034129944629,0.000000000000000,0.560341105189540,0.423538667457705,0.146863598096087,0.034613918804116,0.764866330159880,0.000000000000000,0.000000000000000,0.267918431691891,0.279738574350890,0.000000000000000,0.341719555512080,0.912474251527399,0.000000000000000,0.000000000000000,0.625421443597783,0.000000000000000,0.131757319073677,0.500471535328721,0.000000000000000,0.218778678281546,0.287169269331159,0.000000000000000,0.345077799929221,0.391779409899410,0.000000000000000,0.545243345138581,0.000000000000000,0.125124812891357,1000.000000000000000,0.185229500000000
