9,0.000001814982614,0.649496758931959,-0.649501731447459,-0.652717165997438,0.652722088849662,0.265808283559150,0.273584214595452,-0.265809830167822,-0.273580572853303,-0.000005756967475,0.273585848544930,-0.273582135754672,0.265814132860935,-0.265812180848514,0.652720939732348,-0.649496079629401,-0.652713197574791,0.649499801173677,-0.145023342579271,2.405939900000000
16,0.101789124058145,-0.634494257079349,-0.390296135380775,-0.225177176979074,0.307886562065554,0.329793328448027,-0.480875645096131,0.073385648721762,0.673273785087621,-0.818834461921748,0.659499792679386,0.784526588158920,-0.233311243405989,0.294894688294023,-0.002972287947406,-0.562007056037717,0.741509130229784,-0.522077271773405,-0.153253105705724,-0.774183619565898,0.572084335924220,0.029855948709432,0.093639620297753,-0.402753453037704,0.463347681758111,0.089123065238799,-0.400770081983766,0.008822581921943,0.590097680481538,-0.719697600383843,0.000000000657451,0.592153660034723,-0.160031294339055,0.567862300000000
24,0.696331197019562,0.793327565623790,0.436888228739023,0.051734676234869,-0.763892054991690,-0.234607249023079,0.798902397028745,-0.711928235154428,0.132912369526581,-0.292287478572887,-0.152985100490472,0.162712565116174,0.621176847143294,0.123940151781617,-0.823757879539751,-0.482361004972671,0.442407347330737,0.392488156412186,0.033075679184369,-0.504869527734672,-0.195844313762494,-0.306204610685896,-0.574202651110048,0.356713356428221,0.449180971281662,0.120383495382072,0.678387463159745,0.423367355678164,-0.298144926513775,-0.374958479852048,-0.216550115586625,0.378532891182407,0.805351279568419,-0.761236238261150,0.004381551920982,-0.000454945273151,-0.529360071509539,-0.412455221490820,0.060795856259718,-0.052674282647926,-0.188178696467427,0.257932361538855,-0.808775190108656,0.650785637453496,0.780388947885182,0.336668613036036,-0.573503372459772,-0.730231130536310,-0.184368388162122,88.598719500000001
32,-0.283066353666256,0.661368151027875,-0.717532687544028,-0.702859486627645,-0.059758120424462,0.463708007357994,-0.407750484845662,-0.068559754944455,0.808180221788236,-0.585706641158224,-0.439394289987700,-0.076351931279807,-0.442145403135633,0.444761616994558,0.159808460794996,0.741135188613519,-0.006336459964194,-0.753557907790082,0.726091931117785,-1.074039896281728,0.426674532557558,-0.158676515874120,0.033547708791345,0.009805107370377,0.881210210757745,-0.464868200869129,0.239374362869361,0.621221340374502,0.311844018224573,-0.281991041637867,0.104448516723134,-0.023040620366380,0.640583652263121,-0.132597244301697,-0.022619870077889,-0.540098532283694,0.007629147821460,-0.000025245996368,-0.075280257619128,-0.528126879880453,0.777825776272730,-0.000497369097592,0.485204925455785,-0.651980912362403,-0.669434313921053,0.706295728181003,-0.000916382517613,-0.434924621746010,0.000003773204081,0.336878395900470,0.152009834685114,-0.114262569929853,-0.280193116042793,0.867280458831284,-0.263511007698875,0.459741675997499,0.022995549950186,0.176908119483263,0.757319947455736,-0.910546340571799,-0.689524928589390,-0.737652371238894,0.055559599678499,0.000000008547103,-0.104775896505082,3.414754300000000
40,0.217606457163403,-0.002371994656935,-0.761324807045457,-0.565965958076452,-0.851201629732667,0.244594170403984,0.816605404741919,0.341455596070461,-0.219742086450220,-0.072235981998646,-0.308099660281414,0.591983420487129,0.071501611624446,-0.857381994816116,0.475607433091254,0.308892423241141,0.214720904701050,0.683310532452439,0.526387287237058,-0.583626458477708,-0.583475047606173,0.325267898591743,-0.460970504719364,-0.582259689550395,0.518038236017107,-0.205500959553234,0.476087486651566,0.145803741024291,-0.251990360515958,-0.348671385776286,-0.128965243436610,-0.066018635684249,-0.343806708055677,0.679638933826881,-0.004834157511005,-0.429284518445366,-0.757427931077597,0.867019280013621,0.817749677799641,0.063637776265989,0.838167473629092,0.003450445276214,0.408933636234846,0.126708705226996,0.142687842258542,0.206334850378709,-0.277570604468698,-0.488517334078615,0.539422095557691,0.860647017904298,-0.075676270868631,-0.000000000000000,-0.577642736002161,-0.139962709840766,-0.726576255702662,-0.057772855039107,-0.835113417249545,-0.528256791212277,0.275715517849520,-0.156488764266206,0.642218941440415,0.489308654988178,0.390658889592705,-0.636331665403554,-0.275169486490599,-0.563749692167636,0.722494866763078,-0.277178036381962,0.195981842230014,-0.795834096250751,-0.286443116320292,-0.860797960447138,0.792503844495078,0.530600573735163,0.319546795130917,-0.389815347145248,-0.415790305380367,-0.000058504496685,0.280211137925775,0.597153487688571,-0.205567475078595,1000.388291800000047
48,-0.443882031074306,-0.188778327080676,0.569919211648891,-0.517750528978142,-0.174072513370874,0.100782143494690,0.334617218992281,0.346979473996872,-0.419868390604314,0.620624014847581,0.011253971072116,0.556205392596612,-0.279279325277172,-0.171774115977742,-0.900655833586992,0.418476896487284,0.101976818355471,-0.601231662463229,-0.464885918285157,0.344859064416645,-0.503780181258483,-0.880854100001663,-1.018612930458042,-0.116431395617638,-0.814588083108741,-0.735388674014498,0.646725942179889,0.853846350229782,0.121170581772969,0.003229260123615,0.964102974729128,-0.501951745773375,0.727047533764507,0.057985078098034,1.240878867019052,0.456574558850794,-0.758197694980572,-0.012939637176526,-0.226788727072019,-0.403200443348774,-0.643135532755899,0.133276723177813,0.051986473366148,0.076367796633406,0.466611279235719,0.022907273553887,1.196930790122601,-0.309127905714483,0.019849707948866,-0.017725937320878,0.782524738377689,0.821646670914891,0.717698678375629,-0.160565346635141,-0.220025025066185,0.002386585768351,0.000188208015525,-0.000157572386776,0.000000342543265,0.011743952834418,-0.765522805723608,0.018624095363801,0.010758700006648,0.808895677029237,-0.936134054195238,-0.431833612272151,-0.329081602271299,0.065718554063536,-0.007633449729927,0.362804122661161,-0.063276306104334,0.714252914879795,0.023906270687944,-0.074875171375712,-0.619904371162321,0.205030230190260,0.000158520639515,0.000000000010730,0.000288662047086,0.184359312421909,0.134706549641478,-0.074257168495902,-0.086244194617518,-0.747592171066574,-0.424777049408817,-0.001046732368314,-1.101878323989999,0.874511864275631,-0.067671399751915,0.629251745455159,0.002649698522527,0.028302834440363,-0.000332157080249,-0.109448864327309,0.012335599384998,0.000036597321077,0.210422860205940,10.654162200000000
