21,0.744527192785175,-0.077218218199704,0.898920497515223,-0.803032088230672,-0.342298213848381,-0.966569780445028,0.972479020072503,0.565395859842762,-1.406692327176382,-0.551808023512808,-0.150532902218047,0.165006384386422,1.419894776549427,0.477866854785944,-0.005232397176248,-0.335450231710672,-0.714340920595994,0.338629977100572,0.260738230652579,0.557876211761971,-0.534060362866724,-0.000349503405575,0.000002342958088,-0.284528918148204,0.008027222930329,-0.006588159760035,-0.140396433691389,-0.012498063604455,0.562419148091890,-0.033026080051022,-0.387941024973683,0.612615723488485,-0.025010627846926,0.003722745641057,0.056316376263312,0.000000108739580,-0.690238413269919,0.408440574880366,-0.024955427991014,-0.604735301292649,-0.065084539409766,0.013016270338207,-0.086248173786751,19.945171899999998
29,-0.827526830543911,0.812003064462670,-0.509135007788487,0.195901053662499,1.083199671178980,-0.541217148354314,0.827596714963637,-0.280004794048548,0.528015936133897,0.240648240344067,-0.263614962675578,-0.206705729340172,-0.825412978281895,-0.857347030211598,1.112989903085111,0.405843508414483,-1.106248223619386,0.069996723206049,-0.166971862973449,-0.128576353177858,0.419646651787351,0.550396666198910,0.600529772279733,0.874282489592878,-0.554072170998829,0.054177129217653,0.152720789581687,-1.090609636428738,-0.568739291357468,-0.414362934967347,-0.000196420248933,-0.556394196240766,0.609718872971123,0.194528292506064,0.546360749094589,0.387526150008661,0.316304141219540,-0.000000000000000,-0.607734964280632,-0.324429492901562,-0.002293116195858,-0.007637401412095,0.396946709109036,-0.141257331221920,0.279442427598281,0.158797381717704,-0.316809316957629,0.619482964616562,-0.623597539344187,-0.284021342572996,0.543946105367466,-0.525957469131025,-0.365101252344468,-0.184732132708237,0.310521338377701,-0.002259943278135,-0.188861402323988,0.181888963883496,-0.191991581472603,1002.880858999999987
37,1.154555273410841,0.728386281548433,0.162666247639248,-0.906215364850407,-0.623908464140183,-0.349891406757155,0.415705273107252,0.681127509034921,0.678995794257772,0.865465525880897,-0.729080771292433,-0.545974854205534,-0.723069128458438,1.585580062605555,0.557003719176527,0.047061799668554,-0.305303263973331,-1.238386792515168,0.373966407322114,-0.129816502799023,0.040693532071752,0.199931721414814,-0.490863064448490,-0.975698334242605,0.042025565704336,0.470496498254839,-0.185420084967485,0.370110015567759,-0.765301181643512,-0.184889579900782,0.855532734793571,0.331365735442578,1.355468693987901,-0.349354137935366,-0.500114040118196,-1.481388465304096,-0.038497268138746,0.000048793975043,-0.001927835124376,-0.000268907517584,-0.000056223253029,0.404977553302402,-0.000006917006978,0.001408204578236,-0.331021253843040,0.560457905552946,0.017616492760269,0.542370482917914,-0.003024338261840,-0.024515042114926,0.006717468765435,-0.014058179738371,0.001593571911975,-0.414620888283337,-0.019928425780330,0.419484632623052,0.611983040264733,-0.445841482602540,-0.612914346355763,0.148115821702081,0.267212969335178,0.451362122540420,-0.501933567867396,0.007037005122646,0.114758115114225,-0.435513789696543,-0.661383680522875,-0.446551263931425,0.646086690373198,0.000049772534415,0.535027194443824,-0.570127153817394,-0.024765516278430,-0.037808095118773,-0.120354776923080,105.435131200000001
45,0.544287708287631,0.279585892492880,0.288424463291077,0.417791405369636,-0.145067681983383,-0.008183215572028,0.132847353474829,0.420661251354577,-0.025361571943920,0.145012371440714,-0.047439585527471,0.132369420807602,0.094750018384251,-0.014188021409766,0.211262292342379,0.170312110255316,0.247555842215095,0.360853075660446,0.232090935860751,0.362219931652446,0.343419502228848,0.125407570671964,-0.139906072294803,0.419065011133648,0.237431426670300,1.057571848562261,NaN,0.426744232490802,0.029678048154421,0.009766839683952,0.129516009663783,0.701227263531604,0.453827031425568,-0.122929143350283,-0.082968713332081,0.054620729001322,0.092474420946958,-1.116768104093292,-0.356233672342017,0.061228658928147,0.015758077303066,0.036985882575351,-0.041334397367590,0.615177565430915,0.164968520695180,0.255281647759847,0.058039207993100,0.159472449233185,0.046473793803853,0.081196294479831,0.084234075128464,0.099715995722969,0.499402857005682,0.072329426190676,0.054649690727956,0.141465323537756,0.303683659378686,0.024129294312193,0.301999657689690,0.373890470387093,0.041998879580576,0.069954107705218,0.093923882545366,0.171939845301950,0.146248584217593,0.185549363212049,0.037056800153023,0.031056939543371,0.084270326921352,0.470068458873458,0.177990631690778,NaN,0.123363996738425,0.044539632016392,0.008958237402024,0.026265532846782,0.152477321448318,0.432470339765948,0.075188241437008,0.101012697399307,0.020302882830340,0.022972446116090,0.102116181335594,0.243544485032612,0.116085992423195,0.029739614852930,0.081787418793655,0.309745509178360,0.263122252960929,0.429900817209747,0.000000000000000,1000.008232399999997
49,0.002774388282483,0.138756786062469,0.046510373571822,0.011161109181535,0.398362654553861,-0.318564072605267,0.177803399882532,0.977878922776078,0.155600907332218,0.134175207058199,0.422022021583890,0.493941361807164,0.370375266133825,0.408170142518145,1.121250569805130,0.330487864910847,-0.002534273782376,0.850655060432295,-0.141331218000537,0.411513592562084,0.002504941356635,0.004795280603450,0.138703444147194,0.781540836652849,0.715452648123395,0.716748568842178,NaN,-0.181558355733632,-0.073076373361878,0.005034299689947,-0.025104674107755,0.591983927412157,0.360097026873374,0.405122626699944,-0.035613456814592,0.090310109605259,0.247147633918002,0.961068528186947,0.408103798131547,0.107857152833433,0.064608184137884,0.074181029455739,0.786447699267808,0.988993836359126,0.341490742279838,0.269237359506230,0.386573720750718,-0.119145785904860,0.398925623564591,0.000500301324715,0.000821092921787,0.008026412563777,0.000006634760801,0.018992929444170,-0.000000000000000,0.000825057738693,0.040583637959512,0.007725547948003,0.003141487970337,0.061445241930684,0.005394676884281,0.040361163956364,0.087972574698326,0.182296558736225,0.003512909371973,-0.000007655062306,0.077480204315866,-0.005953962869765,0.026565044984212,0.000002158914415,0.000012447644781,0.008063182955580,0.041142758821088,0.016761770939816,0.071926835674657,NaN,-0.017075912538590,-0.003655324824029,0.000011606040763,-0.002673067197335,0.035821773556917,0.030278791932291,0.047129031678635,-0.001246084630703,0.008458497046534,0.001439115020317,0.105702792848548,0.021421527966650,0.008119581676749,0.000927529476451,0.004217280745943,0.085994308093806,0.101355770433707,0.020430702076857,0.001918857862723,0.028114838697054,-0.012987789324360,0.027676790466368,0.000000000000000,0.022379200000000
