44,0.595612103179041,-0.412539082361830,-0.868623239688711,0.758005051844279,-0.119536510032693,0.361235507039741,0.872707985329743,0.641739972384225,-0.255452468842364,0.856804166408222,-0.636472853296263,0.542435868367961,0.873824683740319,0.590423225290106,0.874254361380573,0.125981130496202,0.590188414587269,0.378328127461901,0.120019716428605,0.604968511854676,0.621951312276364,0.384743059039195,0.870496045456501,0.642006300160865,0.604741889041931,0.102826484504215,0.865447757411448,0.868223951125663,0.358677696113787,-0.000524267517398,0.385300369118307,0.307015651021775,-0.785923066144093,0.866225513582329,0.361402039947978,0.253420907121909,0.876352486893366,0.869950578869277,0.870545478987277,-0.159084413557764,-0.547798231789535,-0.391682788299421,-0.139105410066500,0.624989344511469,0.639990899302875,0.766429140876179,0.116316211199591,0.426926368445480,0.001328421785047,0.000000000000000,0.000000000000000,0.000000000000000,0.254743878575176,0.172963867874045,0.597042487951070,0.267631087798557,0.000000000000000,0.000000000000000,0.000000000000000,0.576813135093929,0.000000000000000,0.493504499620534,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.008630208465887,0.000000000000000,0.859296656173840,0.000000000000000,0.000000000000000,0.000000000000000,0.307180148528691,0.000000196376630,0.000000000000000,0.374058679636601,0.000000000000000,0.789424301983665,0.253937457298181,0.000000000000000,0.000000000000000,0.000000000000000,0.851539675947591,0.255394962462806,0.486776543430563,0.573503914562105,0.000000000000000,1000.000000000000000,0.159133900000000
46,-0.870188792462485,0.878755759472479,0.597095682246647,0.879890389697190,0.738751108977081,0.357006830929471,-0.595948599386348,0.190230037570889,0.171847981715471,0.630964262707836,0.640583117228865,0.609916507434401,0.627049194212294,0.066783850459875,0.872805823556117,0.852485112354942,0.872126094738010,0.868803290049772,0.416171401076948,0.328835102948829,-0.524189716204339,0.872628759913202,0.150135355959913,-0.463578763175892,0.351595780119787,0.599979939785544,0.881467678925577,0.879265384051512,0.607046715741364,-0.673288882721601,-0.063462467542478,-0.218446358610758,-0.312146179349243,-0.083567234491912,-0.811375188736268,0.398111691319268,0.869611394835946,0.154002406409708,0.659686221767463,0.378451592902422,0.554504546719100,-0.080649133215652,0.597917016512429,-0.324681858213062,0.879731394401149,0.377206432299788,0.057594516685385,0.000000000000000,0.000000000000000,0.000000000000000,0.474251536201034,0.000000000000000,0.120491625638797,0.578634764298261,0.296999023788224,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.874397733094805,0.000000000000000,0.208820171900290,0.000000000000000,0.000000000000000,0.443053463841469,0.807184616190536,0.374031040482007,0.000000000000000,0.000000000000000,0.739725637188726,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.569670398812321,0.641776076739106,0.849525956090931,0.525366650114458,0.123892377119025,0.323515505257771,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.672054715475593,0.383260134368606,0.253254814203287,0.206056469186322,0.000000000000000,0.120266227387019,1000.000000000000000,163.092036500000006
48,0.868987931474379,0.626469403625584,0.876652410002005,0.173475985961329,0.879414468556774,0.419171777093603,0.882966992076011,0.626444234800781,0.105442948059522,-0.546509687945933,0.663851089527879,0.616294144301083,0.877149987494404,0.146998504148359,0.879328734630556,0.403139618821572,0.330851103857863,-0.125087599641482,0.142891327084585,-0.224842678303972,-0.148769489686712,0.798332268256329,0.338796646282617,0.172669186947096,0.644400436941862,0.419673389862843,0.642859610467440,0.880776503664645,0.382900398303225,-0.364218463887736,-0.098235562324025,0.880605066238714,0.398990122604430,0.877138878379188,-0.780964668071553,0.626314159543128,-0.388654075223195,0.063981754733952,0.663494573036041,-0.627973432623069,0.883181513670338,-0.863740717802508,0.556097433418409,-0.627911635659696,-0.406329944850888,0.397070189745510,0.630027612957154,0.879231687044566,0.118450380266455,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.632737724707448,0.303736512018056,0.000000000000000,0.110102007420724,0.000000000000000,0.870842601734829,0.000000000000000,0.779653885824542,0.264136320355488,0.868678516337150,0.109229886883691,0.355984218842678,0.610170300338455,0.381054804675768,0.529060290399312,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.113076753651643,0.147047766040827,0.000000000000000,0.000000000000000,0.000000000000000,0.398912983263678,0.618285427481837,0.789047865725224,0.380349710732991,0.000000000000000,0.622873846693351,0.000000000000000,0.148346090157470,0.364929556750503,0.046456584583594,0.524012551936097,0.000000000000000,0.000000000000000,0.000000000000000,1000.000000000000000,0.139671300000000
50,-0.338216964471498,0.661982056711706,0.192988557468013,-0.233311502115603,0.632462191564678,0.632318777757996,0.513878942471355,0.878365991152631,0.885973465209792,0.634949799268076,-0.875208209254185,0.420093791113992,0.879646049803480,0.287272752057161,0.876928935542362,-0.178125512271431,0.882555656562791,0.879117290883470,-0.530318930478860,0.025801262013359,0.419023161788711,0.425152565486366,0.427563661907995,0.667083498014225,0.380574051133304,-0.211283340723432,0.884489071517310,0.880115939324138,0.168246301504858,0.246146567933945,0.702246336444351,-0.801103442762920,0.882573141928445,0.586900757274521,-0.632123587287708,0.629422023590657,0.387283994338476,-0.093361140673010,0.001898548369297,0.032009182910249,0.641864202115749,0.830837707162368,-0.382638156764728,0.409610562180962,-0.469824374369352,-0.663404413058590,0.180932225410282,0.661111759977737,0.881765163963002,0.878186516530415,0.542966431044932,0.000000000000000,0.611927136662233,0.849396299875447,0.000000000000000,0.000000000000000,0.713395885751227,0.000000000000000,0.000000000000000,0.000000000000000,0.104903786694209,0.479628943041543,0.000000000000000,0.834521082039596,0.000000000000000,0.002590596125605,0.000000000000000,0.000000000000000,0.361059981138388,0.425822510840650,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.330614411359663,0.000000000000000,0.042901619036575,0.000000000000000,0.298349696826888,0.528860769227933,0.352175724839675,0.000000000000000,0.279212517532722,0.098777555141852,0.000000000000000,0.000000000000000,0.640121124267022,0.169411551956927,0.875001785579253,0.000000000000000,0.293237774141845,0.155820011971750,0.111599539036077,0.746217637250170,0.577410774226359,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1000.000000000000000,162.898372599999988
